462639 100
0 0.001 10123 5 8
0 -4.33612110265e+01  1.98491405683e-01 -4.42091399662e-01  1.14437857146e+01
#      ^^ E0 ^^          ^^ Lx0 ^^          ^^ Ly0 ^^          ^^ Lz0 ^^
#
# HNBody system energy/angular momentum conservation file.
#
#
# Column order: t      (E-E0)/E0   (Lx-Lx0)/L0   (Ly-Ly0)/L0   (Lz-Lz0)/L0
#
         1224.883   1.570562e-09 -3.196109e-11  1.087861e-11 -5.978498e-10
         1235.006   1.583536e-09 -3.222884e-11  1.097500e-11 -6.027888e-10
         1245.129   1.596519e-09 -3.249681e-11  1.107155e-11 -6.077306e-10
         1255.252   1.609502e-09 -3.276483e-11  1.116820e-11 -6.126724e-10
         1265.375   1.622475e-09 -3.303275e-11  1.126488e-11 -6.176105e-10
         1275.498   1.635464e-09 -3.330105e-11  1.136174e-11 -6.225537e-10
         1285.621   1.648429e-09 -3.356898e-11  1.145858e-11 -6.274896e-10
         1295.744   1.661423e-09 -3.383747e-11  1.155568e-11 -6.324344e-10
         1305.867   1.674388e-09 -3.410547e-11  1.165275e-11 -6.373701e-10
          1315.99   1.687383e-09 -3.437406e-11  1.175013e-11 -6.423155e-10
         1326.113   1.700351e-09 -3.464222e-11  1.184747e-11 -6.472528e-10
         1336.236   1.713341e-09 -3.491084e-11  1.194501e-11 -6.521968e-10
         1346.359   1.726314e-09 -3.517923e-11  1.204257e-11 -6.571352e-10
         1356.482   1.739295e-09 -3.544783e-11  1.214026e-11 -6.620757e-10
         1366.605   1.752276e-09 -3.571652e-11  1.223804e-11 -6.670165e-10
         1376.728   1.765248e-09 -3.598507e-11  1.233589e-11 -6.719542e-10
         1386.851   1.778237e-09 -3.625401e-11  1.243396e-11 -6.768977e-10
         1396.974   1.791205e-09 -3.652255e-11  1.253203e-11 -6.818344e-10
         1407.097   1.804200e-09 -3.679168e-11  1.263039e-11 -6.867803e-10
          1417.22   1.817166e-09 -3.706031e-11  1.272869e-11 -6.917163e-10
         1427.343   1.830160e-09 -3.732954e-11  1.282722e-11 -6.966614e-10
         1437.466   1.843127e-09 -3.759834e-11  1.292570e-11 -7.015976e-10
         1447.589   1.856114e-09 -3.786761e-11  1.302440e-11 -7.065403e-10
         1457.712   1.869087e-09 -3.813666e-11  1.312311e-11 -7.114786e-10
         1467.835   1.882067e-09 -3.840588e-11  1.322200e-11 -7.164193e-10
         1477.958   1.895050e-09 -3.867520e-11  1.332102e-11 -7.213606e-10
         1488.081   1.908024e-09 -3.894436e-11  1.342011e-11 -7.262995e-10
         1498.204   1.921016e-09 -3.921391e-11  1.351943e-11 -7.312436e-10
         1508.327   1.933982e-09 -3.948310e-11  1.361869e-11 -7.361800e-10
          1518.45   1.946976e-09 -3.975285e-11  1.371819e-11 -7.411247e-10
         1528.573   1.959940e-09 -4.002213e-11  1.381762e-11 -7.460599e-10
         1538.696   1.972932e-09 -4.029199e-11  1.391732e-11 -7.510040e-10
         1548.819   1.985899e-09 -4.056142e-11  1.401701e-11 -7.559402e-10
         1558.942   1.998888e-09 -4.083128e-11  1.411694e-11 -7.608836e-10
         1569.065   2.011863e-09 -4.110095e-11  1.421692e-11 -7.658226e-10
         1579.188   2.024845e-09 -4.137078e-11  1.431705e-11 -7.707639e-10
         1589.311   2.037828e-09 -4.164073e-11  1.441728e-11 -7.757056e-10
         1599.434   2.050799e-09 -4.191052e-11  1.451753e-11 -7.806432e-10
         1609.557   2.063789e-09 -4.218073e-11  1.461798e-11 -7.855864e-10
